	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
42	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
43	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
44	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
45	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
46	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
47	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
48	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
49	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
50	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
51	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
52	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
53	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
54	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
55	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
56	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
57	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
58	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
59	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
60	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
61	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
62	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
63	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
64	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
65	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
66	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
67	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
68	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
69	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
70	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
71	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
72	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
73	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
74	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
75	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
76	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
77	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
78	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
79	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
80	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
81	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
82	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
83	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
84	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
85	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
86	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
87	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
88	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
89	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
90	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
91	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
92	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
93	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
94	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
95	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
96	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
97	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
98	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
99	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
100	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
101	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
102	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
103	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
104	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
105	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
106	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
107	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
108	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
109	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
110	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
111	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
112	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
113	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
114	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
115	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
116	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
117	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
118	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
119	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
120	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
121	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
122	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
123	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
124	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
125	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
126	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
127	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
128	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
129	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
130	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
131	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
132	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
133	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
134	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
135	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
136	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
137	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
138	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
139	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
140	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
141	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
142	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
143	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
144	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
145	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
146	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
147	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
148	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
149	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
150	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
151	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
152	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
153	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
154	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
155	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
156	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
157	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
158	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
159	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
160	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
161	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
162	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
163	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
164	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
165	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
166	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
167	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
168	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
169	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
170	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
171	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
172	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
173	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
174	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
175	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
176	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
177	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
178	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
179	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
180	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
181	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
182	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
183	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
184	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
185	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
186	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
187	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
188	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
189	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
190	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
191	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
192	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
193	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
194	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
195	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
196	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
197	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
198	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
199	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
200	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
201	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
202	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
203	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
204	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
205	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
206	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
207	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
208	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
209	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
210	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
211	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
212	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
213	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
214	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
215	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
216	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
217	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
218	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
219	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
220	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
221	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
222	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
223	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
224	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
225	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
226	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
227	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
228	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
229	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
230	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
231	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
232	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
233	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
234	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
235	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
236	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
237	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
238	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
239	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
240	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
241	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
242	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
243	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
244	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
245	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
246	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
247	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
248	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
249	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
250	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
251	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
252	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
253	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
254	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
255	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
256	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
257	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
258	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
259	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
260	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
261	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
262	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
263	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
264	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
265	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
266	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
267	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
268	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
269	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
270	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
271	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
272	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
273	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
274	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
275	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
276	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
277	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
278	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
279	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
280	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
281	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
282	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
283	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
284	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
285	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
286	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
287	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
288	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
289	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
290	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
291	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
292	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
293	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
294	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
295	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
296	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
297	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
298	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
299	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
300	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
301	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
302	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
303	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
304	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
305	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
306	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
307	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
308	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
309	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
310	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
311	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
312	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
313	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
314	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
315	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
316	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
317	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
318	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
319	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
320	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
321	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
322	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
323	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
324	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
325	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
326	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
327	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
328	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
329	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
330	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
331	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
332	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
333	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
334	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
335	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
336	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
337	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
338	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
339	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
340	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
341	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
342	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
343	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
344	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
345	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
346	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
347	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
348	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
349	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
350	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
351	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
352	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
353	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
354	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
355	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
356	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
357	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
358	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
359	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
360	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
361	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
362	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
363	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
364	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
365	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
366	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
367	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
368	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
369	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
370	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
371	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
372	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
373	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
374	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
375	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
376	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
377	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
378	1	2	0	1	2	2479	0.0	59.0	360	1	1	1
379	1	1	1	1	1	7787	0.0	240.0	360	1	1	1
380	1	1	3	2	1	5703	0.0	130.0	360	1	2	1
381	1	1	0	1	2	3173	3021.0	137.0	360	1	1	1
382	1	1	3	2	2	3850	983.0	100.0	360	1	3	1
383	1	1	0	1	2	3727	1775.0	131.0	360	1	3	1
384	2	1	2	1	2	4283	2383.0	127.0	360	2	3	1
385	1	1	2	1	2	4009	1717.0	116.0	360	1	3	1
386	1	2	0	1	2	2971	2791.0	144.0	360	1	3	1
387	1	1	0	1	2	7578	1010.0	175.0	360	1	3	1
388	1	1	0	1	2	6250	0.0	128.0	360	1	3	1
389	1	1	2	1	2	6250	1695.0	210.0	360	1	3	1
390	1	3	4	1	2	4758	0.0	158.0	480	1	3	1
391	1	2	0	1	1	6400	0.0	200.0	360	1	2	1
392	1	1	1	1	2	2491	2054.0	104.0	360	1	3	1
393	1	1	0	1	3	3716	0.0	42.0	180	1	2	1
394	1	2	0	2	2	3189	2598.0	120.0	360	1	2	1
395	2	2	0	1	2	8333	0.0	280.0	360	1	3	1
396	1	1	1	1	2	3155	1779.0	140.0	360	1	3	1
397	1	1	1	1	2	5500	1260.0	170.0	360	1	2	1
398	2	2	0	1	1	3463	0.0	122.0	360	2	1	1
399	2	2	1	1	2	3812	0.0	112.0	360	1	2	1
400	1	1	1	1	2	3315	0.0	96.0	360	1	3	1
401	1	1	2	1	2	5819	5000.0	120.0	360	1	2	1
402	1	2	0	1	2	2965	5701.0	155.0	60	1	1	1
403	1	1	2	1	1	6250	1300.0	108.0	360	1	2	1
404	1	1	0	2	2	3406	4417.0	123.0	360	1	3	1
405	1	1	2	1	2	9703	0.0	112.0	360	1	1	1
406	1	1	1	2	2	6608	0.0	137.0	180	1	1	1
407	1	1	1	1	2	2882	1843.0	123.0	480	1	3	1
408	1	1	1	1	2	6400	7250.0	180.0	360	0	1	0
409	1	2	0	1	2	1916	5063.0	67.0	360	2	2	0
410	1	1	1	1	2	33846	0.0	260.0	360	1	3	0
411	1	1	1	1	1	2178	0.0	66.0	300	0	2	0
412	1	2	0	1	2	12000	0.0	164.0	360	1	3	0
413	1	1	0	2	2	6033	0.0	160.0	360	1	1	0
414	1	1	1	1	2	3125	2583.0	170.0	360	1	3	0
415	1	2	0	1	1	11000	0.0	83.0	360	1	1	0
416	1	1	3	2	2	3992	0.0	146.4	180	1	1	0
417	1	2	0	1	2	3418	0.0	127.0	360	1	3	0
418	2	2	0	1	2	10000	0.0	214.0	360	1	3	0
419	1	1	3	1	2	3430	1250.0	128.0	360	0	3	0
420	1	1	0	1	2	150	1800.0	135.0	360	1	2	0
421	1	1	2	1	3	5000	0.0	72.0	360	0	3	0
422	1	1	0	1	2	2221	0.0	60.0	360	0	1	0
423	1	1	0	1	2	3250	0.0	170.0	360	1	2	0
424	1	1	4	2	1	4735	0.0	138.0	360	1	1	0
425	1	1	0	1	3	5746	0.0	255.0	360	2	1	0
426	1	1	1	2	2	2510	1983.0	140.0	180	1	1	0
427	1	2	0	1	2	3858	0.0	76.0	360	1	3	1
428	1	2	0	1	2	4191	0.0	120.0	360	1	2	1
429	1	2	0	1	2	8333	3750.0	187.0	360	1	2	1
430	2	2	0	2	2	1907	2365.0	120.0	360	1	1	1
431	2	1	0	1	2	3416	2816.0	113.0	360	2	3	1
432	1	1	1	2	2	2600	2500.0	90.0	360	1	3	1
433	1	2	2	1	2	4923	0.0	166.0	360	0	3	1
434	1	1	1	2	2	3500	1083.0	135.0	360	1	1	1
435	1	1	2	2	2	3917	0.0	124.0	360	1	3	1
436	2	2	0	2	2	4408	0.0	120.0	360	1	3	1
437	2	2	0	1	2	3244	0.0	80.0	360	1	1	1
438	1	2	0	2	2	3975	2531.0	55.0	360	1	2	1
